team,barstool_1_odds,betclic_1_odds,betfair_1_odds,betfred_1_odds,betmgm_1_odds,betonlineag_1_odds,betrivers_1_odds,betus_1_odds,betway_1_odds,bovada_1_odds,casumo_1_odds,circasports_1_odds,coral_1_odds,draftkings_1_odds,fanduel_1_odds,foxbet_1_odds,gtbets_1_odds,ladbrokes_1_odds,lowvig_1_odds,marathonbet_1_odds,matchbook_1_odds,mrgreen_1_odds,mybookieag_1_odds,nordicbet_1_odds,onexbet_1_odds,paddypower_1_odds,pinnacle_1_odds,pointsbetus_1_odds,sport888_1_odds,sugarhouse_1_odds,superbook_1_odds,twinspires_1_odds,unibet_1_odds,unibet_eu_1_odds,unibet_uk_1_odds,unibet_us_1_odds,williamhill_1_odds,williamhill_us_1_odds,wynnbet_1_odds,game_id,time_pulled,home_team,away_team,number_of_game_today,day_of_week,away_team_league,away_team_game_number,home_team_league,home_team_game_number,day_night,park_id,winning_team,minutes_since_commence,snapshot_time_taken,hour_of_start,target,home_away,opponent,this_team_league,opponent_league,this_team_game_of_season,opponent_game_of_season,highest_bettable_odds,average_market_odds,ev,result,date,daily_result,cumulative_result,total_p_l,total_ev_per_bet,total_precision,best_day_prof,worst_day_prof,total_bets_placed,return_on_money,sportsbook(s)_used
Los Angeles Dodgers,2.5,2.15,1.72,1.72,2.15,1.69,1.68,2.22,1.71,1.7,2.22,2.25,1.65,2.27,2.32,2.4,1.67,2.3,2.25,1.67,2.32,2.23,2.23,2.3,2.12,2.25,2.25,1.68,2.25,2.25,1.62,1.8,2.15,2.05,1.73,1.69,0.0,0.0,0.0,3f948477c2887d3b765964b9aab3681a,2023-06-15 19:20:00,Los Angeles Dodgers,Chicago White Sox,0,Thu,AL,70.0,NL,69.0,N,LOS03,Los Angeles Dodgers,10.0,2023-06-15 19:20:00,19,1,1,Chicago White Sox,NL,AL,69.0,70.0,2.32,2.039999999999999,13.725490196078468,132.0,2023-06-15,148.0,726.0,1580.0,17.752808988764045,0.30337078651685395,720.0,-300.0,89.0,17.8,['Fanduel']
Los Angeles Angels,2.15,2.05,1.83,1.93,1.9,1.93,1.87,2.09,2.3,1.83,1.9,1.95,2.0,1.87,2.16,1.79,1.82,1.83,1.88,1.83,1.83,1.83,1.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ad088840e4fdc6c344286bd9ab68991f,2023-06-15 18:45:00,Texas Rangers,Los Angeles Angels,0,Thu,AL,71.0,AL,68.0,N,ARL03,Los Angeles Angels,100.0,2023-06-15 18:45:00,17,1,0,Texas Rangers,AL,AL,71.0,68.0,2.16,1.9383333333333328,11.435941530524502,116.0,2023-06-15,148.0,842.0,1580.0,17.752808988764045,0.30337078651685395,720.0,-300.0,89.0,17.8,['Fanduel']
Detroit Tigers,2.55,2.65,2.74,0.0,2.5,2.67,2.55,2.6,0.0,2.6,2.55,2.53,2.5,3.5,2.64,2.5,0.0,2.55,2.67,2.69,2.74,2.48,2.45,2.4,0.0,2.5,2.66,2.6,2.55,0.0,2.57,2.5,0.0,2.55,2.5,2.45,2.65,2.58,2.73,51e5798b5f426847c0f391ab6d23bcb3,2023-06-17 11:10:00,Minnesota Twins,Detroit Tigers,0,Sat,AL,70.0,AL,71.0,D,MIN04,Minnesota Twins,0.0,2023-06-17 11:10:00,11,0,0,Minnesota Twins,AL,AL,70.0,71.0,3.5,2.6294117647058823,33.1096196868009,-100.0,2023-06-17,-100.0,742.0,1580.0,17.752808988764045,0.30337078651685395,720.0,-300.0,89.0,17.8,['Draftkings']
Detroit Tigers,2.35,2.15,1.58,2.0,2.25,2.25,2.24,1.04,2.23,2.23,2.23,2.4,2.12,2.14,2.04,2.23,1.37,1.4,1.44,1.5,1.48,1.02,1.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3d90ce8a058d82dc97764a28874a93ec,2023-06-18 13:40:00,Minnesota Twins,Detroit Tigers,0,Sun,AL,71.0,AL,72.0,D,MIN04,Detroit Tigers,150.0,2023-06-18 13:40:00,11,1,0,Minnesota Twins,AL,AL,71.0,72.0,2.14,1.8745833333333328,14.158701933763084,114.0,2023-06-18,14.0,856.0,1580.0,17.752808988764045,0.30337078651685395,720.0,-300.0,89.0,17.8,['Draftkings']
Chicago White Sox,5.8,6.0,6.0,5.5,6.5,5.75,5.6,5.25,5.5,6.0,5.13,5.71,6.75,6.0,7.0,7.0,5.8,7.0,7.0,6.4,6.25,5.2,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9a36d656a04c3c9664603dccf52a8f0d,2023-06-18 14:05:00,Seattle Mariners,Chicago White Sox,0,Sun,AL,73.0,AL,70.0,D,SEA03,Seattle Mariners,55.0,2023-06-18 14:05:00,13,0,0,Seattle Mariners,AL,AL,73.0,70.0,7.0,6.089166666666666,14.958259203503502,-100.0,2023-06-18,14.0,756.0,1580.0,17.752808988764045,0.30337078651685395,720.0,-300.0,89.0,17.8,['Fanduel']
San Francisco Giants,7.0,6.0,5.0,0.0,2.85,0.0,0.0,0.0,0.0,5.75,7.0,0.0,0.0,1.67,8.2,8.0,0.0,0.0,0.0,0.0,10.5,5.5,5.7,5.55,0.0,7.5,16.0,5.5,0.0,0.0,0.0,7.0,0.0,7.0,5.6,7.0,0.0,0.0,0.0,34a80631c46352ed877c48fdd85748b0,2023-06-19 21:10:00,San Francisco Giants,San Diego Padres,0,Mon,NL,72.0,NL,73.0,N,SFO03,San Francisco Giants,145.0,2023-06-19 21:10:00,18,1,1,San Diego Padres,NL,NL,73.0,72.0,8.2,6.786666666666666,20.825147347740653,720.0,2023-06-19,720.0,1476.0,1580.0,17.752808988764045,0.30337078651685395,720.0,-300.0,89.0,17.8,['Fanduel']
Boston Red Sox,4.3,4.75,1.0,2.25,2.9,2.25,4.05,2.56,3.7,4.0,4.2,4.2,3.6,4.0,4.2,3.95,4.0,2.2,3.9,1.01,2.18,3.7,4.0,3.5,2.26,2.9,2.25,2.25,2.2,2.24,2.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,d6e976237fb9365a8ed2e6b0fbcc1e73,2023-06-22 10:25:00,Minnesota Twins,Boston Red Sox,0,Thu,AL,76.0,AL,76.0,N,MIN04,Minnesota Twins,15.0,2023-06-22 10:25:00,10,0,0,Minnesota Twins,AL,AL,76.0,76.0,4.2,3.1546875000000014,33.13521545319459,-100.0,2023-06-22,-200.0,1376.0,1580.0,17.752808988764045,0.30337078651685395,720.0,-300.0,89.0,17.8,['Fanduel']
Philadelphia Phillies,1.69,1.67,1.61,1.69,1.67,1.67,1.75,1.65,1.8,1.83,1.66,1.73,1.76,1.97,1.62,1.73,1.73,1.64,1.71,1.73,1.73,1.73,1.7,1.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,c1ee577b1f974bdaaaa757efa91f6041,2023-06-22 12:00:00,Philadelphia Phillies,Atlanta Braves,0,Thu,NL,76.0,NL,75.0,D,PHI13,Atlanta Braves,113.0,2023-06-22 12:00:00,10,0,1,Atlanta Braves,NL,NL,75.0,76.0,1.97,1.7076,15.366596392597792,-100.0,2023-06-22,-200.0,1276.0,1580.0,17.752808988764045,0.30337078651685395,720.0,-300.0,89.0,17.8,['Draftkings']
New York Mets,1.95,2.15,2.34,2.38,2.35,2.15,2.15,2.17,2.53,2.4,2.4,2.3,2.2,2.48,2.06,2.02,2.1,1.94,2.07,2.32,2.1,2.1,2.54,2.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ef17411cc57fb0334e06217d4d3e76ac,2023-06-23 17:05:00,Philadelphia Phillies,New York Mets,0,Fri,NL,76.0,NL,76.0,N,PHI13,Philadelphia Phillies,60.0,2023-06-23 17:05:00,16,0,0,Philadelphia Phillies,NL,NL,76.0,76.0,2.48,2.2488,10.281038776236215,-100.0,2023-06-23,-200.0,1176.0,1580.0,17.752808988764045,0.30337078651685395,720.0,-300.0,89.0,17.8,['Draftkings']
New York Mets,4.0,4.0,4.3,4.33,3.1,3.75,4.2,3.9,4.65,4.1,3.6,3.3,1.0,3.4,4.4,4.1,4.4,3.95,4.2,4.4,4.4,4.4,3.7,4.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ef17411cc57fb0334e06217d4d3e76ac,2023-06-23 17:55:00,Philadelphia Phillies,New York Mets,0,Fri,NL,76.0,NL,76.0,N,PHI13,Philadelphia Phillies,110.0,2023-06-23 17:55:00,16,0,0,Philadelphia Phillies,NL,NL,76.0,76.0,4.4,3.943200000000001,11.584499898559542,-100.0,2023-06-23,-200.0,1076.0,1580.0,17.752808988764045,0.30337078651685395,720.0,-300.0,89.0,17.8,['Fanduel']
Los Angeles Dodgers,6.4,6.75,4.8,0.0,6.0,0.0,0.0,0.0,0.0,5.75,6.25,4.54,0.0,6.5,6.4,5.25,0.0,0.0,0.0,0.0,0.0,5.75,5.2,5.9,0.0,6.0,4.27,1.0,0.0,0.0,0.0,6.25,0.0,6.25,5.8,6.25,0.0,0.0,0.0,b250b8fb71f96daa04a2503a4c187aae,2023-06-25 17:20:00,Los Angeles Dodgers,Houston Astros,0,Sun,AL,78.0,NL,77.0,D,LOS03,Houston Astros,70.0,2023-06-25 17:20:00,16,0,1,Houston Astros,NL,AL,77.0,78.0,6.5,5.61,15.86452762923352,-100.0,2023-06-25,400.0,976.0,1580.0,17.752808988764045,0.30337078651685395,720.0,-300.0,89.0,17.8,['Draftkings']
Los Angeles Dodgers,4.8,4.5,4.0,0.0,4.1,0.0,0.0,0.0,0.0,4.05,4.2,4.0,0.0,4.5,4.6,3.8,0.0,0.0,0.0,0.0,0.0,3.95,4.15,4.05,0.0,4.5,1.98,4.1,0.0,0.0,0.0,4.8,0.0,4.2,4.5,4.8,1.77,0.0,0.0,b250b8fb71f96daa04a2503a4c187aae,2023-06-25 17:05:00,Los Angeles Dodgers,Houston Astros,0,Sun,AL,78.0,NL,77.0,D,LOS03,Houston Astros,55.0,2023-06-25 17:05:00,16,0,1,Houston Astros,NL,AL,77.0,78.0,4.6,4.088636363636362,12.506948304613717,-100.0,2023-06-25,400.0,876.0,1580.0,17.752808988764045,0.30337078651685395,720.0,-300.0,89.0,17.8,['Fanduel']
Philadelphia Phillies,5.6,5.5,5.75,5.5,5.5,6.0,5.2,4.75,5.5,5.25,5.1,5.26,6.25,7.0,7.0,7.0,7.0,7.0,6.25,5.75,4.33,6.62,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,e032b224e7359d990f4e7d4ce1b4182a,2023-06-25 13:00:00,Philadelphia Phillies,New York Mets,0,Sun,NL,78.0,NL,78.0,D,PHI13,Philadelphia Phillies,145.0,2023-06-25 13:00:00,10,1,1,New York Mets,NL,NL,78.0,78.0,7.0,5.900416666666668,18.63568956994561,600.0,2023-06-25,400.0,1476.0,1580.0,17.752808988764045,0.30337078651685395,720.0,-300.0,89.0,17.8,"['Draftkings', 'Fanduel']"
Milwaukee Brewers,3.4,2.3,1.03,0.0,2.1,0.0,0.0,0.0,0.0,3.2,3.4,2.73,0.0,3.6,3.4,2.5,0.0,0.0,0.0,0.0,2.82,3.25,3.6,3.35,0.0,3.4,3.53,3.5,0.0,0.0,0.0,3.35,0.0,3.4,3.3,3.4,0.0,0.0,0.0,391f9847ffe2c754020230772c29177e,2023-06-26 17:30:00,New York Mets,Milwaukee Brewers,0,Mon,NL,78.0,NL,79.0,N,NYC20,Milwaukee Brewers,80.0,2023-06-26 17:30:00,16,1,0,New York Mets,NL,NL,78.0,79.0,3.6,3.098181818181818,16.19718309859155,260.0,2023-06-26,260.0,1736.0,1580.0,17.752808988764045,0.30337078651685395,720.0,-300.0,89.0,17.8,['Draftkings']
Texas Rangers,3.7,3.4,3.6,3.6,3.6,3.6,3.63,3.59,3.7,3.7,1.57,3.7,3.6,4.2,4.2,4.1,3.85,3.7,4.0,4.2,4.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48930efac1ffe95f2c7a798e8376c55a,2023-06-30 18:45:00,Texas Rangers,Houston Astros,0,Fri,AL,82.0,AL,82.0,N,ARL03,Houston Astros,100.0,2023-06-30 18:45:00,17,0,1,Houston Astros,AL,AL,82.0,82.0,4.2,3.706363636363637,13.318616629874851,-100.0,2023-06-30,-100.0,1636.0,1580.0,17.752808988764045,0.30337078651685395,720.0,-300.0,89.0,17.8,"['Draftkings', 'Fanduel']"
Toronto Blue Jays,1.69,1.57,1.42,1.4,1.42,1.4,1.26,1.25,1.49,1.32,1.27,1.29,1.55,1.6,1.63,1.34,1.34,1.34,1.34,1.63,1.2,1.3,1.36,1.34,1.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ae9fc0734ea1c211531237127aad55b2,2023-07-02 12:15:00,Toronto Blue Jays,Boston Red Sox,0,Sun,AL,85.0,AL,85.0,D,TOR02,Boston Red Sox,98.0,2023-07-02 12:15:00,10,0,1,Boston Red Sox,AL,AL,85.0,85.0,1.63,1.4123076923076927,15.413943355119798,-100.0,2023-07-02,-100.0,1536.0,1580.0,17.752808988764045,0.30337078651685395,720.0,-300.0,89.0,17.8,['Fanduel']
Kansas City Royals,2.3,2.15,2.3,2.25,2.4,2.3,2.29,2.24,2.25,2.25,2.15,2.08,2.34,2.55,2.25,2.25,2.1,2.2,2.3,2.2,2.17,2.12,2.4,2.38,2.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,598537f88ae9a5c6393f14043a601670,2023-07-03 18:20:00,Minnesota Twins,Kansas City Royals,0,Mon,AL,85.0,AL,86.0,N,MIN04,Minnesota Twins,70.0,2023-07-03 18:20:00,17,0,0,Minnesota Twins,AL,AL,85.0,86.0,2.55,2.2788461538461537,11.898734177215175,-100.0,2023-07-03,-100.0,1436.0,1580.0,17.752808988764045,0.30337078651685395,720.0,-300.0,89.0,17.8,['Draftkings']
Chicago Cubs,1.24,1.26,1.18,1.25,1.2,1.27,1.26,1.26,1.25,1.24,1.3,1.28,1.32,1.42,1.25,1.22,1.22,1.22,1.22,1.22,1.22,1.21,1.22,1.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,445d673b64394a3c8af75bba94434382,2023-07-04 14:10:00,Milwaukee Brewers,Chicago Cubs,0,Tue,NL,85.0,NL,86.0,D,MIL06,Chicago Cubs,62.0,2023-07-04 14:10:00,13,1,0,Milwaukee Brewers,NL,NL,85.0,86.0,1.42,1.2551999999999994,13.12938177182924,42.0,2023-07-04,42.0,1478.0,1580.0,17.752808988764045,0.30337078651685395,720.0,-300.0,89.0,17.8,['Draftkings']
Philadelphia Phillies,3.05,2.4,,0.0,2.85,0.0,0.0,0.0,0.0,2.25,3.05,2.15,0.0,3.1,2.32,2.1,0.0,0.0,0.0,0.0,0.0,2.38,2.25,2.32,0.0,2.25,2.23,3.0,0.0,0.0,0.0,2.45,0.0,3.05,2.4,2.45,0.0,0.0,0.0,ddddf237a6ca40fb64b9d25825d52f20,2023-07-05 16:15:00,Tampa Bay Rays,Philadelphia Phillies,0,Wed,NL,86.0,AL,89.0,N,STP01,Philadelphia Phillies,36.0,2023-07-05 16:15:00,15,1,0,Tampa Bay Rays,NL,AL,86.0,89.0,3.1,2.5575,21.21212121212121,210.0,2023-07-05,210.0,1688.0,1580.0,17.752808988764045,0.30337078651685395,720.0,-300.0,89.0,17.8,['Draftkings']
Milwaukee Brewers,2.8,2.7,3.0,2.85,2.88,2.72,2.8,2.78,2.7,2.85,2.95,2.75,2.85,3.02,3.15,1.02,2.55,2.65,2.55,2.65,2.65,2.65,2.48,2.63,2.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,f7d9c942f9e63d89c6c21b7b908a6a98,2023-07-06 12:20:00,Milwaukee Brewers,Chicago Cubs,0,Thu,NL,87.0,NL,88.0,D,MIL06,Milwaukee Brewers,70.0,2023-07-06 12:20:00,11,1,1,Chicago Cubs,NL,NL,88.0,87.0,3.15,2.710769230769231,16.20317820658343,215.0,2023-07-06,215.0,1903.0,1580.0,17.752808988764045,0.30337078651685395,720.0,-300.0,89.0,17.8,['Fanduel']
Minnesota Twins,2.35,1.91,2.6,2.3,2.2,2.2,2.1,1.62,2.2,1.53,1.69,2.25,1.8,2.55,2.55,2.55,2.75,2.5,2.55,2.4,2.55,1.66,1.95,1.76,1.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ee19293453083a0dece2a4033749209d,2023-07-08 11:30:00,Minnesota Twins,Baltimore Orioles,0,Sat,AL,88.0,AL,90.0,D,MIN04,Baltimore Orioles,20.0,2023-07-08 11:30:00,11,0,1,Baltimore Orioles,AL,AL,90.0,88.0,2.55,2.186538461538461,16.622691292876,-100.0,2023-07-08,-100.0,1803.0,1580.0,17.752808988764045,0.30337078651685395,720.0,-300.0,89.0,17.8,"['Draftkings', 'Fanduel']"
Colorado Rockies,4.0,,,0.0,3.9,0.0,0.0,0.0,0.0,5.0,5.0,4.54,0.0,5.0,3.9,4.5,0.0,0.0,0.0,0.0,4.9,4.6,3.95,4.3,0.0,4.0,4.33,1.0,0.0,0.0,0.0,5.6,0.0,4.35,5.25,4.35,0.0,0.0,0.0,695dd39d060a50319acd7e81ad57a04b,2023-07-09 14:25:00,San Francisco Giants,Colorado Rockies,0,Sun,NL,91.0,NL,91.0,D,SFO03,San Francisco Giants,80.0,2023-07-09 14:25:00,13,0,0,San Francisco Giants,NL,NL,91.0,91.0,5.0,4.373499999999999,14.324911398193692,-100.0,2023-07-09,-23.0,1703.0,1580.0,17.752808988764045,0.30337078651685395,720.0,-300.0,89.0,17.8,['Draftkings']
San Diego Padres,1.69,1.37,1.6,1.4,1.81,1.82,1.82,1.77,1.0,1.5,1.52,1.4,1.65,1.6,1.77,1.6,1.73,1.61,1.73,1.61,1.61,1.51,1.53,1.54,1.43,1.61,1.43,1.54,1.67,1.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4204cef764ba209d0a7d075ae00b9b75,2023-07-09 13:25:00,San Diego Padres,New York Mets,0,Sun,NL,91.0,NL,90.0,D,SAN02,San Diego Padres,15.0,2023-07-09 13:25:00,13,1,1,New York Mets,NL,NL,90.0,91.0,1.77,1.59,11.320754716981128,77.0,2023-07-09,-23.0,1780.0,1580.0,17.752808988764045,0.30337078651685395,720.0,-300.0,89.0,17.8,['Fanduel']
Los Angeles Angels,1.22,1.14,1.22,1.2,1.2,1.18,1.14,1.19,1.19,1.18,1.2,1.19,1.19,1.69,1.21,1.23,1.2,1.18,1.22,1.25,1.25,1.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78fbdfec446155246255d86a504d8717,2023-07-14 19:20:00,Los Angeles Angels,Houston Astros,0,Fri,AL,92.0,AL,92.0,N,ANA01,Houston Astros,43.0,2023-07-14 19:20:00,18,0,1,Houston Astros,AL,AL,92.0,92.0,1.69,1.2439130434782608,35.861586857742054,-100.0,2023-07-14,-100.0,1680.0,1580.0,17.752808988764045,0.30337078651685395,720.0,-300.0,89.0,17.8,['Draftkings']
Houston Astros,3.2,3.25,3.05,3.5,3.1,3.15,3.15,3.9,3.25,3.87,3.5,3.1,3.6,3.1,3.65,3.4,3.6,3.75,3.7,3.15,2.85,1.67,1.01,3.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1f8fe19e46375e3d26056578084cdd2e,2023-07-15 18:50:00,Los Angeles Angels,Houston Astros,0,Sat,AL,93.0,AL,93.0,N,ANA01,Los Angeles Angels,43.0,2023-07-15 18:50:00,18,0,0,Los Angeles Angels,AL,AL,93.0,93.0,3.65,3.23,13.003095975232212,-100.0,2023-07-15,-100.0,1580.0,1580.0,17.752808988764045,0.30337078651685395,720.0,-300.0,89.0,17.8,['Fanduel']
