team,barstool_1_odds,betclic_1_odds,betfair_1_odds,betfred_1_odds,betmgm_1_odds,betonlineag_1_odds,betrivers_1_odds,betus_1_odds,betway_1_odds,bovada_1_odds,casumo_1_odds,circasports_1_odds,coral_1_odds,draftkings_1_odds,fanduel_1_odds,foxbet_1_odds,gtbets_1_odds,ladbrokes_1_odds,lowvig_1_odds,marathonbet_1_odds,matchbook_1_odds,mrgreen_1_odds,mybookieag_1_odds,nordicbet_1_odds,onexbet_1_odds,paddypower_1_odds,pinnacle_1_odds,pointsbetus_1_odds,sport888_1_odds,sugarhouse_1_odds,superbook_1_odds,twinspires_1_odds,unibet_1_odds,unibet_eu_1_odds,unibet_uk_1_odds,unibet_us_1_odds,williamhill_1_odds,williamhill_us_1_odds,wynnbet_1_odds,game_id,time_pulled,home_team,away_team,number_of_game_today,day_of_week,away_team_league,away_team_game_number,home_team_league,home_team_game_number,day_night,park_id,winning_team,minutes_since_commence,snapshot_time_taken,hour_of_start,target,home_away,opponent,this_team_league,opponent_league,this_team_game_of_season,opponent_game_of_season,highest_bettable_odds,average_market_odds,ev,result,date,daily_result,cumulative_result,total_p_l,total_ev_per_bet,total_precision,best_day_prof,worst_day_prof,total_bets_placed,return_on_money,sportsbook(s)_used
Chicago White Sox,3.25,1.45,3.4,1.95,2.12,3.4,3.5,3.3,1.3,2.25,3.35,3.5,3.5,3.3,3.5,3.35,3.5,3.5,3.4,1.42,2.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15415eae7215127bfa191e6fa1d3dc59,2023-04-15 12:55:00,Chicago White Sox,Baltimore Orioles,0,Sat,AL,15.0,AL,15.0,D,CHI12,Chicago White Sox,103.0,2023-04-15 12:53:00,11,1.0,1,Baltimore Orioles,AL,AL,15.0,15.0,3.5,2.915454545454545,20.04989086373557,250.0,2023-04-15,500.0,643.0,1166.0,4.318518518518519,0.3111111111111111,1440.0,-700.0,270.0,4.3,['Fanduel']
Colorado Rockies,4.8,1.0,4.7,4.45,5.0,4.33,3.6,5.0,4.5,4.9,4.8,4.5,4.8,4.4,4.8,4.5,4.8,4.8,3.04,3.4,4.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7e0d6bcf767493093d1fb30e74fb69e8,2023-04-16 14:55:00,Seattle Mariners,Colorado Rockies,0,Sun,NL,16.0,AL,16.0,D,SEA03,Seattle Mariners,104.0,2023-04-16 14:54:00,13,0.0,0,Seattle Mariners,NL,AL,16.0,16.0,4.8,4.329545454545454,10.86614173228348,-100.0,2023-04-16,-5.0,543.0,1166.0,4.318518518518519,0.3111111111111111,1440.0,-700.0,270.0,4.3,"['Barstool', 'Fanduel']"
Milwaukee Brewers,2.95,2.85,2.5,2.57,2.62,2.68,2.47,2.5,2.65,2.5,2.59,2.57,2.8,2.61,2.87,2.5,2.55,2.55,2.45,2.7,2.55,2.65,2.7,2.7,2.6,2.63,2.7,2.7,2.7,2.45,2.84,2.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,03aaacdbfaeefbad828c09e8030fcab4,2023-04-16 13:15:00,San Diego Padres,Milwaukee Brewers,0,Sun,NL,16.0,NL,17.0,D,SAN02,Milwaukee Brewers,4.0,2023-04-16 13:14:00,13,1.0,0,San Diego Padres,NL,NL,16.0,17.0,2.95,2.644848484848485,11.53758020164986,195.0,2023-04-16,-5.0,738.0,1166.0,4.318518518518519,0.3111111111111111,1440.0,-700.0,270.0,4.3,['Barstool']
Colorado Rockies,3.65,3.0,2.79,3.35,3.7,3.6,3.1,3.25,3.0,3.25,3.05,3.0,3.05,2.95,3.05,2.95,3.05,3.05,3.3,1.01,3.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7e0d6bcf767493093d1fb30e74fb69e8,2023-04-16 14:10:00,Seattle Mariners,Colorado Rockies,0,Sun,NL,16.0,AL,16.0,D,SEA03,Seattle Mariners,59.0,2023-04-16 14:09:00,13,0.0,0,Seattle Mariners,NL,AL,16.0,16.0,3.65,3.0931818181818183,18.0014695077149,-100.0,2023-04-16,-5.0,638.0,1166.0,4.318518518518519,0.3111111111111111,1440.0,-700.0,270.0,4.3,['Barstool']
Oakland Athletics,4.5,3.15,3.1,2.58,3.1,3.1,2.15,3.35,3.5,3.5,3.3,3.5,3.5,3.5,3.35,3.9,3.1,2.83,3.1,2.05,4.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,fa98fc2e9d1959bf4a270b71e681440f,2023-04-17 19:35:00,Oakland Athletics,Chicago Cubs,0,Mon,NL,16.0,AL,17.0,N,OAK01,Chicago Cubs,54.0,2023-04-17 19:34:00,18,0.0,1,Chicago Cubs,AL,NL,17.0,16.0,4.5,3.316363636363636,35.69078947368422,-100.0,2023-04-17,-200.0,538.0,1166.0,4.318518518518519,0.3111111111111111,1440.0,-700.0,270.0,4.3,['Barstool']
Seattle Mariners,3.95,3.95,4.2,4.1,4.2,3.9,4.02,2.25,3.6,3.6,3.6,3.65,1.6,1.0,3.75,3.75,3.75,3.6,3.75,3.55,3.6,3.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,562f5c2063fec8fe3b8647d0bd113f6c,2023-04-17 19:40:00,Seattle Mariners,Milwaukee Brewers,0,Mon,NL,17.0,AL,17.0,N,SEA03,Milwaukee Brewers,60.0,2023-04-17 19:40:00,18,0.0,1,Milwaukee Brewers,AL,NL,17.0,17.0,3.95,3.524782608695652,12.063648698655498,-100.0,2023-04-17,-200.0,438.0,1166.0,4.318518518518519,0.3111111111111111,1440.0,-700.0,270.0,4.3,['Barstool']
Seattle Mariners,1.74,1.75,1.37,1.75,1.62,1.27,1.62,1.62,1.64,1.36,1.72,1.75,1.68,1.75,1.38,1.68,1.46,1.73,1.75,1.3,1.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,d6476ea972d0498cfd8ae9b1f056463f,2023-04-18 20:05:00,Seattle Mariners,Milwaukee Brewers,0,Tue,NL,18.0,AL,18.0,N,SEA03,Milwaukee Brewers,85.0,2023-04-18 20:05:00,18,0.0,1,Milwaukee Brewers,AL,NL,18.0,18.0,1.75,1.59,10.062893081761004,-100.0,2023-04-18,-100.0,338.0,1166.0,4.318518518518519,0.3111111111111111,1440.0,-700.0,270.0,4.3,['Draftkings']
Atlanta Braves,2.95,2.95,3.0,2.88,3.6,2.85,3.25,2.95,3.1,3.25,3.15,3.25,2.95,3.15,3.85,3.9,4.01,2.9,4.2,3.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83455c45e3ab097180f7206c179e903a,2023-04-19 14:55:00,San Diego Padres,Atlanta Braves,0,Wed,NL,19.0,NL,20.0,D,SAN02,San Diego Padres,105.0,2023-04-19 14:55:00,13,0.0,0,San Diego Padres,NL,NL,19.0,20.0,3.85,3.29,17.021276595744695,-100.0,2023-04-19,25.0,238.0,1166.0,4.318518518518519,0.3111111111111111,1440.0,-700.0,270.0,4.3,['Fanduel']
Milwaukee Brewers,1.38,3.15,1.43,2.8,2.05,3.1,3.15,1.36,1.36,1.43,3.25,1.4,3.15,3.25,2.22,1.44,2.2,1.14,2.85,1.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9432e96bb2cd6718b9022ad409f3a98a,2023-04-19 14:45:00,Seattle Mariners,Milwaukee Brewers,0,Wed,NL,19.0,AL,19.0,D,SEA03,Milwaukee Brewers,95.0,2023-04-19 14:45:00,13,1.0,0,Seattle Mariners,NL,AL,19.0,19.0,3.25,2.228571428571428,45.83333333333336,225.0,2023-04-19,25.0,463.0,1166.0,4.318518518518519,0.3111111111111111,1440.0,-700.0,270.0,4.3,['Draftkings']
Seattle Mariners,1.23,1.22,1.21,1.2,1.5,1.2,1.51,1.21,1.51,1.49,1.21,1.51,1.21,1.21,1.61,1.25,1.58,1.74,1.7,1.22,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9432e96bb2cd6718b9022ad409f3a98a,2023-04-19 13:55:00,Seattle Mariners,Milwaukee Brewers,0,Wed,NL,19.0,AL,19.0,D,SEA03,Milwaukee Brewers,45.0,2023-04-19 13:55:00,13,0.0,1,Milwaukee Brewers,AL,NL,19.0,19.0,1.61,1.3786363636363637,16.782063963072854,-100.0,2023-04-19,25.0,363.0,1166.0,4.318518518518519,0.3111111111111111,1440.0,-700.0,270.0,4.3,['Fanduel']
Colorado Rockies,2.65,1.65,2.72,2.7,1.6,1.65,1.68,1.7,1.72,1.0,1.64,1.64,2.65,2.65,2.75,2.7,2.65,2.75,1.8,2.8,1.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,b8e1fb496a76dc72352b2446a973f8db,2023-04-21 18:10:00,Philadelphia Phillies,Colorado Rockies,0,Fri,NL,21.0,NL,21.0,N,PHI13,Philadelphia Phillies,125.0,2023-04-21 18:10:00,16,0.0,0,Philadelphia Phillies,NL,NL,21.0,21.0,2.75,2.1690909090909085,26.78122380553229,-100.0,2023-04-21,210.0,263.0,1166.0,4.318518518518519,0.3111111111111111,1440.0,-700.0,270.0,4.3,['Fanduel']
Boston Red Sox,3.95,3.75,3.7,3.7,3.6,3.33,3.3,1.9,3.6,4.1,4.1,4.1,3.9,4.1,3.85,3.85,4.0,2.99,3.8,3.7,3.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,a9a903caee2a0e57db4974c0147bebbf,2023-04-21 18:20:00,Milwaukee Brewers,Boston Red Sox,0,Fri,AL,21.0,NL,20.0,N,MIL06,Boston Red Sox,70.0,2023-04-21 18:20:00,17,1.0,0,Milwaukee Brewers,AL,NL,21.0,20.0,4.1,3.691818181818182,11.05639005171139,310.0,2023-04-21,210.0,573.0,1166.0,4.318518518518519,0.3111111111111111,1440.0,-700.0,270.0,4.3,['Draftkings']
Kansas City Royals,1.56,1.59,2.73,1.56,1.53,1.54,1.57,1.54,1.51,1.54,1.56,1.56,1.56,1.57,2.0,1.56,1.6,1.61,1.61,1.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,a8ce28aa2d9ccb007ee1b34eb40e6703,2023-04-22 18:55:00,Los Angeles Angels,Kansas City Royals,0,Sat,AL,21.0,AL,21.0,N,ANA01,Kansas City Royals,48.0,2023-04-22 18:55:00,18,1.0,0,Los Angeles Angels,AL,AL,21.0,21.0,2.0,1.6585714285714286,20.585701981050804,100.0,2023-04-22,-300.0,673.0,1166.0,4.318518518518519,0.3111111111111111,1440.0,-700.0,270.0,4.3,['Fanduel']
Boston Red Sox,2.55,2.5,2.14,2.1,2.14,2.17,2.45,2.16,2.1,2.46,2.5,2.15,2.08,2.15,2.15,2.28,2.23,2.23,2.28,2.18,2.2,2.28,2.25,2.2,2.2,2.18,2.1,2.32,2.3,2.05,2.3,2.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2be2dd6fcd8b3ed5458cc65ce1b83b80,2023-04-22 16:15:00,Milwaukee Brewers,Boston Red Sox,0,Sat,AL,22.0,NL,21.0,N,MIL06,Milwaukee Brewers,5.0,2023-04-22 16:15:00,16,0.0,0,Milwaukee Brewers,AL,NL,22.0,21.0,2.55,2.256969696969697,12.983351235230929,-100.0,2023-04-22,-300.0,573.0,1166.0,4.318518518518519,0.3111111111111111,1440.0,-700.0,270.0,4.3,['Barstool']
Los Angeles Angels,2.65,2.5,2.64,2.58,2.62,1.83,1.81,1.83,1.88,1.83,1.81,1.8,1.81,2.5,1.75,1.0,2.41,2.55,2.66,2.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,a8ce28aa2d9ccb007ee1b34eb40e6703,2023-04-22 19:00:00,Los Angeles Angels,Kansas City Royals,0,Sat,AL,21.0,AL,21.0,N,ANA01,Kansas City Royals,53.0,2023-04-22 19:00:00,18,0.0,1,Kansas City Royals,AL,AL,21.0,21.0,2.65,2.1780952380952376,21.665937909925688,-100.0,2023-04-22,-300.0,473.0,1166.0,4.318518518518519,0.3111111111111111,1440.0,-700.0,270.0,4.3,['Barstool']
Los Angeles Angels,2.95,3.25,3.25,1.7,3.25,3.1,2.35,2.33,2.32,2.25,2.35,2.3,2.3,2.35,2.15,1.27,2.9,1.64,2.95,1.21,3.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,a8ce28aa2d9ccb007ee1b34eb40e6703,2023-04-22 19:35:00,Los Angeles Angels,Kansas City Royals,0,Sat,AL,21.0,AL,21.0,N,ANA01,Kansas City Royals,88.0,2023-04-22 19:35:00,18,0.0,1,Kansas City Royals,AL,AL,21.0,21.0,2.95,2.471363636363637,19.36729814235789,-100.0,2023-04-22,-300.0,373.0,1166.0,4.318518518518519,0.3111111111111111,1440.0,-700.0,270.0,4.3,['Barstool']
Los Angeles Angels,3.2,1.8,3.0,1.44,3.05,3.0,2.08,2.08,2.08,2.04,2.08,1.66,2.06,2.08,1.5,1.8,2.85,1.65,2.7,1.74,1.57,3.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,a8ce28aa2d9ccb007ee1b34eb40e6703,2023-04-22 18:50:00,Los Angeles Angels,Kansas City Royals,0,Sat,AL,21.0,AL,21.0,N,ANA01,Kansas City Royals,43.0,2023-04-22 18:50:00,18,0.0,1,Kansas City Royals,AL,AL,21.0,21.0,3.2,2.2504347826086954,42.19474497681609,-100.0,2023-04-22,-300.0,273.0,1166.0,4.318518518518519,0.3111111111111111,1440.0,-700.0,270.0,4.3,['Barstool']
Boston Red Sox,3.1,3.5,2.6,2.4,1.0,3.3,3.7,3.8,1.97,2.8,2.5,3.35,3.3,4.8,3.8,3.45,3.3,3.45,3.45,3.6,3.5,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,c5ce24167c604aee6fa8b81f9c1c2733,2023-04-23 13:15:00,Milwaukee Brewers,Boston Red Sox,0,Sun,AL,23.0,NL,22.0,D,MIL06,Boston Red Sox,125.0,2023-04-23 13:15:00,11,1.0,0,Milwaukee Brewers,AL,NL,23.0,22.0,4.8,3.259565217391304,47.25890356142459,380.0,2023-04-23,-20.0,653.0,1166.0,4.318518518518519,0.3111111111111111,1440.0,-700.0,270.0,4.3,['Draftkings']
New York Mets,3.5,3.5,2.44,0.0,3.1,0.0,0.0,0.0,0.0,3.3,2.63,2.57,0.0,2.45,2.46,2.25,0.0,0.0,0.0,0.0,0.0,3.35,0.0,0.0,0.0,2.38,2.59,2.5,0.0,3.4,0.0,3.45,0.0,3.5,2.55,3.45,0.0,0.0,0.0,ccb11fca45c108ff835613e339d5e159,2023-04-23 16:40:00,San Francisco Giants,New York Mets,0,Sun,NL,23.0,NL,22.0,D,SFO03,San Francisco Giants,30.0,2023-04-23 16:40:00,16,0.0,0,San Francisco Giants,NL,NL,23.0,22.0,3.5,2.9435,18.906064209274675,-100.0,2023-04-23,-20.0,553.0,1166.0,4.318518518518519,0.3111111111111111,1440.0,-700.0,270.0,4.3,['Barstool']
New York Mets,3.6,3.55,1.01,0.0,3.1,0.0,0.0,0.0,0.0,3.1,3.3,3.03,0.0,3.3,3.0,2.88,0.0,0.0,0.0,0.0,0.0,3.4,0.0,0.0,0.0,3.3,2.59,3.2,0.0,3.2,0.0,3.65,0.0,3.6,3.5,3.6,0.0,0.0,0.0,ccb11fca45c108ff835613e339d5e159,2023-04-23 16:50:00,San Francisco Giants,New York Mets,0,Sun,NL,23.0,NL,22.0,D,SFO03,San Francisco Giants,40.0,2023-04-23 16:50:00,16,0.0,0,San Francisco Giants,NL,NL,23.0,22.0,3.6,3.1755000000000004,13.367973547472817,-100.0,2023-04-23,-20.0,453.0,1166.0,4.318518518518519,0.3111111111111111,1440.0,-700.0,270.0,4.3,['Barstool']
Colorado Rockies,5.0,4.65,4.4,0.0,4.6,3.58,0.0,0.0,0.0,4.25,5.0,4.46,0.0,4.4,4.6,4.0,0.0,3.35,3.58,0.0,4.6,4.6,3.49,0.0,0.0,4.5,4.71,4.3,0.0,4.7,0.0,5.0,0.0,5.0,4.7,5.0,3.6,0.0,0.0,caff39b6a6373fa1a0c3db1a051b1a20,2023-04-23 09:20:00,Philadelphia Phillies,Colorado Rockies,0,Sun,NL,23.0,NL,23.0,N,PHI13,Philadelphia Phillies,15.0,2023-04-23 09:20:00,9,0.0,0,Philadelphia Phillies,NL,NL,23.0,23.0,5.0,4.42576923076923,12.974711045450604,-100.0,2023-04-23,-20.0,353.0,1166.0,4.318518518518519,0.3111111111111111,1440.0,-700.0,270.0,4.3,['Barstool']
Kansas City Royals,5.6,4.6,5.1,0.0,5.5,0.0,0.0,0.0,0.0,4.25,4.9,5.15,0.0,5.2,5.1,6.0,0.0,0.0,0.0,0.0,5.4,4.5,0.0,0.0,0.0,4.2,4.59,1.0,0.0,5.25,0.0,5.6,0.0,5.6,4.6,5.6,0.0,0.0,0.0,65a79803c44ac7a67509923e9a26de83,2023-04-23 14:50:00,Los Angeles Angels,Kansas City Royals,0,Sun,AL,22.0,AL,22.0,D,ANA01,Los Angeles Angels,103.0,2023-04-23 14:50:00,13,0.0,0,Los Angeles Angels,AL,AL,22.0,22.0,5.6,4.92095238095238,13.799109734855849,-100.0,2023-04-23,-20.0,253.0,1166.0,4.318518518518519,0.3111111111111111,1440.0,-700.0,270.0,4.3,['Barstool']
Milwaukee Brewers,3.55,3.2,2.8,1.63,2.82,3.65,3.4,3.4,3.4,3.35,3.65,3.25,3.3,3.4,2.7,3.0,1.95,3.4,3.35,3.5,2.74,3.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66c3f485d25265cfd4858d0761e6599d,2023-04-24 18:00:00,Milwaukee Brewers,Detroit Tigers,0,Mon,AL,22.0,NL,23.0,N,MIL06,Detroit Tigers,80.0,2023-04-24 18:00:00,16,0.0,1,Detroit Tigers,NL,AL,23.0,22.0,3.55,3.156086956521739,12.481057996969284,-100.0,2023-04-24,80.0,153.0,1166.0,4.318518518518519,0.3111111111111111,1440.0,-700.0,270.0,4.3,['Barstool']
Toronto Blue Jays,2.8,2.65,2.55,1.62,1.62,2.53,2.58,2.63,2.62,2.5,2.5,1.62,2.5,2.55,2.5,2.5,2.43,2.45,1.63,2.45,2.55,1.68,1.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,02256133ccbc217f44859c7cafe779dd,2023-04-24 16:45:00,Toronto Blue Jays,Chicago White Sox,0,Mon,AL,23.0,AL,23.0,N,TOR02,Toronto Blue Jays,38.0,2023-04-24 16:45:00,16,1.0,1,Chicago White Sox,AL,AL,23.0,23.0,2.8,2.330416666666667,20.150187734668336,180.0,2023-04-24,80.0,333.0,1166.0,4.318518518518519,0.3111111111111111,1440.0,-700.0,270.0,4.3,['Barstool']
Los Angeles Dodgers,5.3,4.35,4.0,4.4,4.0,2.44,2.88,3.8,4.6,4.3,4.3,4.3,4.1,4.1,4.3,4.1,4.3,1.01,4.33,2.67,4.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1705668f00556dd19407df97765b4923,2023-04-25 16:40:00,Pittsburgh Pirates,Los Angeles Dodgers,0,Tue,NL,24.0,NL,24.0,N,PIT08,Los Angeles Dodgers,64.0,2023-04-25 16:40:00,15,1.0,0,Pittsburgh Pirates,NL,NL,24.0,24.0,5.3,3.962727272727272,33.746272080752505,430.0,2023-04-25,230.0,763.0,1166.0,4.318518518518519,0.3111111111111111,1440.0,-700.0,270.0,4.3,['Barstool']
Milwaukee Brewers,6.2,4.65,4.25,4.1,4.0,1.64,2.88,3.5,2.86,3.6,3.9,3.7,3.55,3.7,3.7,4.1,4.1,3.6,1.58,2.82,3.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,e813ee8b6fd8072c21ce8b637fee5f3e,2023-04-25 17:20:00,Milwaukee Brewers,Detroit Tigers,0,Tue,AL,23.0,NL,24.0,N,MIL06,Detroit Tigers,40.0,2023-04-25 17:20:00,16,0.0,1,Detroit Tigers,NL,AL,24.0,23.0,6.2,3.74,65.77540106951868,-100.0,2023-04-25,230.0,663.0,1166.0,4.318518518518519,0.3111111111111111,1440.0,-700.0,270.0,4.3,['Barstool']
Pittsburgh Pirates,2.85,2.95,2.02,2.0,2.0,2.0,1.95,2.9,2.88,3.1,1.95,2.0,2.0,1.91,3.2,2.9,1.95,1.96,1.96,1.96,2.02,1.95,1.93,1.96,1.94,1.96,3.1,2.03,1.95,3.1,1.97,2.06,2.85,0.0,0.0,0.0,0.0,0.0,0.0,1705668f00556dd19407df97765b4923,2023-04-25 15:45:00,Pittsburgh Pirates,Los Angeles Dodgers,0,Tue,NL,24.0,NL,24.0,N,PIT08,Los Angeles Dodgers,9.0,2023-04-25 15:45:00,15,0.0,1,Los Angeles Dodgers,NL,NL,24.0,24.0,2.85,2.2973529411764706,24.05581871719369,-100.0,2023-04-25,230.0,563.0,1166.0,4.318518518518519,0.3111111111111111,1440.0,-700.0,270.0,4.3,['Barstool']
Tampa Bay Rays,2.4,1.83,1.87,2.2,2.2,1.83,2.2,2.27,2.25,1.83,1.88,2.35,1.87,2.1,1.97,1.83,2.3,2.0,2.25,2.2,2.18,2.25,2.23,2.23,2.23,2.25,2.25,2.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,df1d02a88c8e9f654d4f930955b9dd79,2023-04-26 15:55:00,Tampa Bay Rays,Houston Astros,0,Wed,AL,25.0,AL,25.0,N,STP01,Houston Astros,15.0,2023-04-26 15:55:00,15,0.0,1,Houston Astros,AL,AL,25.0,25.0,2.4,2.1296551724137927,12.694300518134746,-100.0,2023-04-26,-200.0,463.0,1166.0,4.318518518518519,0.3111111111111111,1440.0,-700.0,270.0,4.3,['Barstool']
Los Angeles Dodgers,5.3,4.85,5.2,0.0,5.0,0.0,0.0,0.0,0.0,4.5,5.3,5.43,0.0,4.5,4.9,3.6,0.0,0.0,0.0,0.0,0.0,5.1,4.75,1.98,0.0,5.5,4.01,5.0,0.0,4.9,0.0,5.3,0.0,5.3,4.9,5.0,0.0,0.0,0.0,50a6f4fd186a7813f17f2c74a622477a,2023-04-26 17:20:00,Pittsburgh Pirates,Los Angeles Dodgers,0,Wed,NL,25.0,NL,25.0,N,PIT08,Pittsburgh Pirates,105.0,2023-04-26 17:20:00,15,0.0,0,Pittsburgh Pirates,NL,NL,25.0,25.0,5.3,4.800909090909091,10.395758379094872,-100.0,2023-04-26,-200.0,363.0,1166.0,4.318518518518519,0.3111111111111111,1440.0,-700.0,270.0,4.3,['Barstool']
Texas Rangers,5.7,5.4,5.0,4.9,2.54,2.5,2.46,4.33,4.3,4.7,4.75,4.8,4.8,5.1,4.7,4.7,5.1,3.2,4.6,4.75,2.65,4.46,2.24,2.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,e733e3c0d99be15f8378fc8b8b57675a,2023-04-27 17:25:00,Texas Rangers,New York Yankees,0,Thu,AL,26.0,AL,25.0,N,ARL03,New York Yankees,20.0,2023-04-27 17:25:00,17,0.0,1,New York Yankees,AL,AL,25.0,26.0,5.1,4.209199999999999,21.1631663974152,-100.0,2023-04-27,-100.0,263.0,1166.0,4.318518518518519,0.3111111111111111,1440.0,-700.0,270.0,4.3,['Draftkings']
Los Angeles Angels,2.95,2.85,2.2,2.2,2.18,2.24,2.24,2.85,2.88,2.98,2.15,2.23,2.75,2.15,2.8,2.85,2.7,2.75,2.85,2.8,2.8,2.8,2.2,2.88,2.17,2.8,2.2,2.85,2.22,2.92,2.88,2.53,2.4,0.0,0.0,0.0,0.0,0.0,0.0,688745f6c5edeebf7fadda95570fe342,2023-04-28 17:20:00,Milwaukee Brewers,Los Angeles Angels,0,Fri,AL,27.0,NL,26.0,N,MIL06,Milwaukee Brewers,11.0,2023-04-28 17:20:00,17,0.0,0,Milwaukee Brewers,AL,NL,27.0,26.0,2.95,2.594117647058824,13.718820861678012,-100.0,2023-04-28,-300.0,163.0,1166.0,4.318518518518519,0.3111111111111111,1440.0,-700.0,270.0,4.3,['Barstool']
Seattle Mariners,2.2,2.1,1.95,2.05,1.91,1.91,1.43,1.93,1.96,2.0,1.97,2.02,2.02,2.02,2.02,2.02,2.05,1.9,1.93,2.0,2.05,2.06,1.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5ee82807ddf07eaad56f5394ef862a65,2023-04-28 16:50:00,Toronto Blue Jays,Seattle Mariners,0,Fri,AL,26.0,AL,26.0,N,TOR02,Toronto Blue Jays,43.0,2023-04-28 16:50:00,16,0.0,0,Toronto Blue Jays,AL,AL,26.0,26.0,2.2,1.977083333333333,11.27502634351952,-100.0,2023-04-28,-300.0,63.0,1166.0,4.318518518518519,0.3111111111111111,1440.0,-700.0,270.0,4.3,['Barstool']
Kansas City Royals,3.3,3.55,4.0,0.0,3.6,3.5,0.0,3.3,0.0,3.5,3.3,2.86,3.4,3.6,3.9,3.6,0.0,3.25,0.0,0.0,2.88,3.25,0.0,3.05,0.0,3.4,3.57,3.8,0.0,3.3,0.0,3.3,0.0,3.3,3.3,3.3,3.45,3.4,0.0,1ce8fde2f6995111fbfe454d86bd6aaa,2023-04-28 15:20:00,Minnesota Twins,Kansas City Royals,0,Fri,AL,27.0,AL,27.0,D,MIN04,Minnesota Twins,15.0,2023-04-28 15:20:00,15,0.0,0,Minnesota Twins,AL,AL,27.0,27.0,3.9,3.4235714285714285,13.916127686209052,-100.0,2023-04-28,-300.0,-37.0,1166.0,4.318518518518519,0.3111111111111111,1440.0,-700.0,270.0,4.3,['Fanduel']
