team,barstool_1_odds,betclic_1_odds,betfair_1_odds,betfred_1_odds,betmgm_1_odds,betonlineag_1_odds,betrivers_1_odds,betus_1_odds,betway_1_odds,bovada_1_odds,casumo_1_odds,circasports_1_odds,coral_1_odds,draftkings_1_odds,fanduel_1_odds,foxbet_1_odds,gtbets_1_odds,ladbrokes_1_odds,lowvig_1_odds,marathonbet_1_odds,matchbook_1_odds,mrgreen_1_odds,mybookieag_1_odds,nordicbet_1_odds,onexbet_1_odds,paddypower_1_odds,pinnacle_1_odds,pointsbetus_1_odds,sport888_1_odds,sugarhouse_1_odds,superbook_1_odds,twinspires_1_odds,unibet_1_odds,unibet_eu_1_odds,unibet_uk_1_odds,unibet_us_1_odds,williamhill_1_odds,williamhill_us_1_odds,wynnbet_1_odds,game_id,time_pulled,home_team,away_team,number_of_game_today,day_of_week,away_team_league,away_team_game_number,home_team_league,home_team_game_number,day_night,park_id,winning_team,minutes_since_commence,snapshot_time_taken,hour_of_start,target,home_away,opponent,this_team_league,opponent_league,this_team_game_of_season,opponent_game_of_season,highest_bettable_odds,average_market_odds,ev,result,date,daily_result,cumulative_result,total_p_l,total_ev_per_bet,total_precision,best_day_prof,worst_day_prof,total_bets_placed,return_on_money,sportsbook(s)_used
Colorado Rockies,5.8,3.0,2.94,5.5,3.1,3.0,5.55,2.95,2.99,2.9,6.0,3.55,7.5,6.5,7.5,6.75,7.5,7.5,6.75,2.6,2.8,1.0,3.25,1.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3e981d0a4531f729436bb51888902fa2,2023-05-19 18:00:00,Texas Rangers,Colorado Rockies,0,Fri,NL,45.0,AL,44.0,N,ARL03,Texas Rangers,55.0,2023-05-19 18:00:00,17,0,0,Texas Rangers,NL,AL,45.0,44.0,7.5,4.6176,62.42203742203746,-100.0,2023-05-19,-340.0,711.0,284.0,2.21875,0.3125,550.0,-556.0,128.0,2.2,['Fanduel']
Toronto Blue Jays,2.35,2.3,2.4,1.62,2.22,2.4,2.25,2.26,2.38,1.4,1.4,1.4,2.25,1.4,2.4,2.4,2.33,2.48,2.38,2.4,2.4,2.35,1.44,2.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9280af07f33149287024e92f963ae94d,2023-05-19 16:55:00,Toronto Blue Jays,Baltimore Orioles,0,Fri,AL,45.0,AL,45.0,N,TOR02,Baltimore Orioles,49.0,2023-05-19 16:55:00,16,0,1,Baltimore Orioles,AL,AL,45.0,45.0,2.4,2.13,12.676056338028168,-100.0,2023-05-19,-340.0,611.0,284.0,2.21875,0.3125,550.0,-556.0,128.0,2.2,['Fanduel']
San Diego Padres,6.3,6.0,6.5,6.0,6.5,6.0,4.91,6.45,6.1,6.5,6.0,6.5,6.5,6.0,6.5,6.5,6.15,6.0,6.5,5.5,4.75,6.0,1.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61f238a6c24d918039fa43936258e482,2023-05-20 20:50:00,San Diego Padres,Boston Red Sox,0,Sat,AL,46.0,NL,46.0,N,SAN02,Boston Red Sox,100.0,2023-05-20 20:50:00,19,0,1,Boston Red Sox,NL,AL,46.0,46.0,6.5,5.903333333333333,10.107284020327512,-100.0,2023-05-20,-100.0,511.0,284.0,2.21875,0.3125,550.0,-556.0,128.0,2.2,['Fanduel']
Miami Marlins,1.77,1.77,1.75,1.74,1.76,1.82,1.8,1.8,2.1,2.05,1.8,2.17,1.85,2.15,1.83,1.82,1.83,1.83,1.83,1.83,1.83,1.8,1.74,1.82,1.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33b593ed23daeb687b1336ec8b2398bb,2023-05-21 13:40:00,San Francisco Giants,Miami Marlins,0,Sun,NL,47.0,NL,47.0,D,SFO03,San Francisco Giants,35.0,2023-05-21 13:40:00,13,0,0,San Francisco Giants,NL,NL,47.0,47.0,2.15,1.864230769230769,15.329069527542837,-100.0,2023-05-21,-100.0,411.0,284.0,2.21875,0.3125,550.0,-556.0,128.0,2.2,['Draftkings']
Kansas City Royals,6.5,6.5,6.5,5.85,6.0,2.26,5.2,5.0,1.88,6.0,6.5,6.5,6.5,6.5,6.5,5.8,6.0,5.75,6.25,2.2,5.75,5.0,2.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3dd203ede3e58689ace66991223a4c6f,2023-05-24 18:55:00,Kansas City Royals,Detroit Tigers,0,Wed,AL,48.0,AL,51.0,N,KAN06,Detroit Tigers,107.0,2023-05-24 18:55:00,17,0,1,Detroit Tigers,AL,AL,51.0,48.0,6.5,5.403333333333333,20.2961135101789,-100.0,2023-05-24,-100.0,311.0,284.0,2.21875,0.3125,550.0,-556.0,128.0,2.2,"['Draftkings', 'Fanduel']"
New York Yankees,2.25,2.38,2.4,2.35,2.32,2.62,2.55,2.38,2.53,2.52,2.55,2.55,2.48,2.55,2.9,2.55,2.55,2.35,2.25,1.0,2.45,1.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,f28c9aa826ae3ad1e7b1d7d53209fdd0,2023-05-25 17:50:00,New York Yankees,Baltimore Orioles,0,Thu,AL,50.0,AL,52.0,N,NYC21,Baltimore Orioles,102.0,2023-05-25 17:50:00,16,0,1,Baltimore Orioles,AL,AL,52.0,50.0,2.9,2.364782608695652,22.63283691855122,-100.0,2023-05-25,-200.0,211.0,284.0,2.21875,0.3125,550.0,-556.0,128.0,2.2,['Fanduel']
Washington Nationals,1.95,1.95,1.95,1.91,1.9,1.91,1.96,1.9,2.0,1.9,2.75,1.87,2.09,2.42,1.95,1.94,1.95,1.95,1.93,1.93,1.95,1.95,1.91,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,f232763109ac48a641631c6925ccf85b,2023-05-25 13:25:00,Washington Nationals,San Diego Padres,0,Thu,NL,50.0,NL,50.0,D,WAS11,San Diego Padres,20.0,2023-05-25 13:25:00,13,0,1,San Diego Padres,NL,NL,50.0,50.0,2.42,2.0136000000000003,20.182757250695254,-100.0,2023-05-25,-200.0,111.0,284.0,2.21875,0.3125,550.0,-556.0,128.0,2.2,['Draftkings']
Los Angeles Dodgers,4.2,4.2,4.75,4.1,4.0,3.7,4.2,4.2,4.3,3.95,4.0,4.2,4.2,4.65,4.5,3.8,4.1,4.65,4.3,2.1,4.3,4.4,3.9,4.3,4.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9e47e161865a20742ed16303345d9276,2023-05-26 16:25:00,Tampa Bay Rays,Los Angeles Dodgers,0,Fri,NL,52.0,AL,53.0,N,STP01,Tampa Bay Rays,45.0,2023-05-26 16:25:00,15,0,0,Tampa Bay Rays,NL,AL,52.0,53.0,4.65,4.1692307692307695,11.53136531365314,-100.0,2023-05-26,-100.0,11.0,284.0,2.21875,0.3125,550.0,-556.0,128.0,2.2,['Draftkings']
Chicago White Sox,3.9,3.6,5.2,3.7,5.0,4.94,5.0,4.7,4.5,5.0,4.0,4.55,3.8,5.1,5.2,4.8,4.8,4.5,4.3,4.8,4.8,4.8,4.5,4.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0b641e20ce67454f5f12943b91d6704e,2023-05-27 12:00:00,Detroit Tigers,Chicago White Sox,0,Sat,AL,54.0,AL,51.0,D,DET05,Detroit Tigers,110.0,2023-05-27 12:00:00,10,0,0,Detroit Tigers,AL,AL,54.0,51.0,5.2,4.599599999999999,13.053308983389885,-100.0,2023-05-27,-400.0,-89.0,284.0,2.21875,0.3125,550.0,-556.0,128.0,2.2,['Fanduel']
Oakland Athletics,4.0,4.5,4.0,5.2,5.1,5.5,4.8,5.5,5.5,4.3,5.2,5.5,5.1,5.0,5.5,4.16,4.0,4.5,2.34,4.8,3.9,3.3,3.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6c0f352c4e49ef3a591af54e1e3ae6a9,2023-05-27 14:10:00,Oakland Athletics,Houston Astros,0,Sat,AL,51.0,AL,54.0,D,OAK01,Houston Astros,63.0,2023-05-27 14:10:00,13,0,1,Houston Astros,AL,AL,54.0,51.0,5.5,4.627083333333332,18.865375956776248,-100.0,2023-05-27,-400.0,-189.0,284.0,2.21875,0.3125,550.0,-556.0,128.0,2.2,['Fanduel']
Tampa Bay Rays,3.55,3.5,3.4,2.8,3.5,3.7,3.6,2.6,3.2,2.98,2.1,3.75,3.55,3.5,3.75,3.35,3.75,3.65,3.75,2.9,3.8,2.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19d429cee9fc78ce31cb10f5879ce62a,2023-05-27 15:10:00,Tampa Bay Rays,Los Angeles Dodgers,0,Sat,NL,53.0,AL,54.0,D,STP01,Los Angeles Dodgers,121.0,2023-05-27 15:10:00,13,0,1,Los Angeles Dodgers,AL,NL,54.0,53.0,3.75,3.35695652173913,11.708327936795785,-100.0,2023-05-27,-400.0,-289.0,284.0,2.21875,0.3125,550.0,-556.0,128.0,2.2,['Fanduel']
Tampa Bay Rays,3.55,3.5,3.4,2.8,3.5,3.7,3.6,2.6,3.2,2.98,2.1,3.75,3.55,3.5,3.75,3.35,3.75,3.65,3.75,2.9,3.8,2.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19d429cee9fc78ce31cb10f5879ce62a,2023-05-27 15:10:00,Tampa Bay Rays,Los Angeles Dodgers,0,Sat,NL,53.0,AL,54.0,D,STP01,Los Angeles Dodgers,121.0,2023-05-27 15:10:00,13,0,1,Los Angeles Dodgers,AL,NL,54.0,53.0,3.75,3.35695652173913,11.708327936795785,-100.0,2023-05-27,-400.0,-389.0,284.0,2.21875,0.3125,550.0,-556.0,128.0,2.2,['Fanduel']
Houston Astros,1.51,1.48,1.25,1.22,1.18,1.43,1.4,1.27,1.33,1.48,1.44,1.5,1.39,1.37,1.53,1.44,1.53,1.22,1.22,1.2,1.22,1.5,1.4,1.46,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3dd9943e60f765c1b520096aa2d6f5cd,2023-05-28 13:50:00,Oakland Athletics,Houston Astros,0,Sun,AL,52.0,AL,55.0,D,OAK01,Houston Astros,43.0,2023-05-28 13:50:00,13,1,0,Oakland Athletics,AL,AL,52.0,55.0,1.53,1.376923076923077,11.11731843575419,53.0,2023-05-28,133.0,-336.0,284.0,2.21875,0.3125,550.0,-556.0,128.0,2.2,['Fanduel']
Tampa Bay Rays,1.67,1.52,1.69,0.0,1.83,0.0,0.0,0.0,0.0,1.67,1.56,1.13,0.0,1.8,1.75,1.7,0.0,0.0,0.0,0.0,1.12,1.51,0.0,1.55,0.0,1.75,1.27,1.77,0.0,0.0,0.0,1.66,0.0,1.56,1.54,1.56,0.0,0.0,0.0,223801e1972d58dc6bf8d6e9696d15bb,2023-05-28 09:30:00,Tampa Bay Rays,Los Angeles Dodgers,0,Sun,NL,54.0,AL,55.0,N,STP01,Tampa Bay Rays,56.0,2023-05-28 09:30:00,9,1,1,Los Angeles Dodgers,AL,NL,55.0,54.0,1.8,1.590952380952381,13.13977850942831,80.0,2023-05-28,133.0,-256.0,284.0,2.21875,0.3125,550.0,-556.0,128.0,2.2,['Draftkings']
Baltimore Orioles,3.65,3.6,2.41,2.41,2.4,3.4,2.35,2.35,3.35,2.38,2.35,2.42,2.4,3.4,3.3,3.4,3.6,2.35,2.43,2.59,2.37,3.2,2.32,3.5,3.5,3.5,3.25,2.35,3.5,3.15,3.5,3.3,2.4,3.4,2.66,3.55,0.0,0.0,0.0,033405d62ff72811520b354d9bd97d19,2023-06-02 19:25:00,San Francisco Giants,Baltimore Orioles,0,Fri,AL,57.0,NL,58.0,N,SFO03,Baltimore Orioles,10.0,2023-06-02 19:25:00,19,1,0,San Francisco Giants,AL,NL,57.0,58.0,3.4,2.956486486486487,15.001371240515551,240.0,2023-06-02,240.0,-16.0,284.0,2.21875,0.3125,550.0,-556.0,128.0,2.2,['Draftkings']
Philadelphia Phillies,1.25,1.26,1.22,1.29,1.29,1.29,1.29,1.29,1.48,1.4,1.91,1.57,1.26,1.58,1.3,1.29,1.27,1.3,1.23,1.28,1.3,1.28,1.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87b654eb8782140295b83a468cb711c5,2023-06-03 13:45:00,Washington Nationals,Philadelphia Phillies,0,Sat,NL,58.0,NL,58.0,D,WAS11,Philadelphia Phillies,40.0,2023-06-03 13:45:00,13,1,0,Washington Nationals,NL,NL,58.0,58.0,1.58,1.364166666666667,15.821624923640789,58.0,2023-06-03,58.0,42.0,284.0,2.21875,0.3125,550.0,-556.0,128.0,2.2,['Draftkings']
Houston Astros,1.8,1.7,2.29,2.29,1.75,2.2,2.25,2.28,2.18,2.29,1.75,1.75,1.75,2.2,1.76,2.1,1.93,2.15,1.74,1.75,1.77,1.78,1.78,1.78,1.78,1.78,1.78,1.71,1.71,1.95,2.16,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6e045995cd58eedbc0253501dc1a0b82,2023-06-06 16:20:00,Toronto Blue Jays,Houston Astros,0,Tue,AL,61.0,AL,62.0,N,TOR02,Toronto Blue Jays,13.0,2023-06-06 16:20:00,16,0,0,Toronto Blue Jays,AL,AL,61.0,62.0,2.2,1.9360606060606065,13.632806385975895,-100.0,2023-06-06,360.0,-58.0,284.0,2.21875,0.3125,550.0,-556.0,128.0,2.2,['Draftkings']
Detroit Tigers,3.85,3.55,3.2,0.0,3.4,2.59,0.0,2.55,0.0,3.4,3.85,0.0,0.0,4.4,3.8,2.6,0.0,2.55,2.59,0.0,2.72,3.7,3.35,3.35,0.0,4.0,2.74,3.3,0.0,0.0,0.0,3.85,0.0,3.85,3.75,3.85,2.6,2.58,0.0,ed10ee30bafe8b6ff2dcbc978c703abb,2023-06-06 15:55:00,Philadelphia Phillies,Detroit Tigers,0,Tue,AL,60.0,NL,61.0,N,PHI13,Philadelphia Phillies,15.0,2023-06-06 15:55:00,15,0,0,Philadelphia Phillies,AL,NL,60.0,61.0,4.4,3.347037037037037,31.459555162111343,-100.0,2023-06-06,360.0,-158.0,284.0,2.21875,0.3125,550.0,-556.0,128.0,2.2,['Draftkings']
Boston Red Sox,3.85,3.8,2.4,3.95,2.44,4.2,4.1,2.8,3.9,3.57,4.2,2.6,4.3,4.5,5.0,4.9,4.9,4.9,4.9,4.6,4.25,3.35,1.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1dfd05f400d41e87e4fb12015c7ee7e8,2023-06-06 17:55:00,Cleveland Guardians,Boston Red Sox,0,Tue,AL,61.0,AL,60.0,N,CLE08,Boston Red Sox,105.0,2023-06-06 17:55:00,16,1,0,Cleveland Guardians,AL,AL,61.0,60.0,5.0,3.894583333333333,28.38343853642881,400.0,2023-06-06,360.0,242.0,284.0,2.21875,0.3125,550.0,-556.0,128.0,2.2,['Fanduel']
Los Angeles Angels,3.35,4.2,3.85,4.48,3.25,3.1,4.1,4.25,3.2,3.1,4.33,3.6,3.6,4.6,4.6,4.3,3.15,4.3,4.5,3.35,3.2,3.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,b87d0064daa2ea32ec36c14f92348b76,2023-06-06 19:55:00,Los Angeles Angels,Chicago Cubs,0,Tue,NL,61.0,AL,62.0,N,ANA01,Los Angeles Angels,77.0,2023-06-06 19:55:00,18,1,1,Chicago Cubs,AL,NL,62.0,61.0,4.6,3.8526086956521737,19.39961629612908,360.0,2023-06-06,360.0,602.0,284.0,2.21875,0.3125,550.0,-556.0,128.0,2.2,"['Draftkings', 'Fanduel']"
Cleveland Guardians,4.1,4.0,4.4,4.8,1.56,4.9,4.33,4.5,1.56,1.24,3.6,2.4,4.55,3.8,3.9,4.2,4.2,4.2,4.2,4.2,3.95,3.75,1.22,1.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1dfd05f400d41e87e4fb12015c7ee7e8,2023-06-06 18:15:00,Cleveland Guardians,Boston Red Sox,0,Tue,AL,61.0,AL,60.0,N,CLE08,Boston Red Sox,125.0,2023-06-06 18:15:00,16,0,1,Boston Red Sox,AL,AL,60.0,61.0,3.9,3.5408000000000004,10.14460009037505,-100.0,2023-06-06,360.0,502.0,284.0,2.21875,0.3125,550.0,-556.0,128.0,2.2,['Fanduel']
Detroit Tigers,3.05,2.8,2.84,0.0,2.85,2.59,0.0,2.55,0.0,2.6,3.05,2.63,2.5,2.9,3.1,2.4,0.0,2.55,2.59,2.6,2.72,2.95,2.75,2.85,0.0,3.1,2.51,2.65,2.55,0.0,2.51,3.05,0.0,3.05,3.0,3.05,2.6,2.58,2.58,ed10ee30bafe8b6ff2dcbc978c703abb,2023-06-06 15:50:00,Philadelphia Phillies,Detroit Tigers,0,Tue,AL,60.0,NL,61.0,N,PHI13,Philadelphia Phillies,10.0,2023-06-06 15:50:00,15,0,0,Philadelphia Phillies,AL,NL,60.0,61.0,3.1,2.7636363636363632,12.171052631578974,-100.0,2023-06-06,360.0,402.0,284.0,2.21875,0.3125,550.0,-556.0,128.0,2.2,['Fanduel']
Minnesota Twins,2.95,3.25,3.1,3.07,3.1,2.7,3.1,3.15,3.25,3.05,2.9,2.8,3.25,2.88,3.55,3.55,3.55,3.55,3.4,3.4,3.55,3.25,2.72,3.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,e4a0d2c34db17061fe7b719232eed45a,2023-06-07 17:00:00,Tampa Bay Rays,Minnesota Twins,0,Wed,AL,62.0,AL,64.0,N,STP01,Tampa Bay Rays,80.0,2023-06-07 17:00:00,15,0,0,Tampa Bay Rays,AL,AL,62.0,64.0,3.55,3.2099999999999995,10.591900311526487,-100.0,2023-06-07,-100.0,302.0,284.0,2.21875,0.3125,550.0,-556.0,128.0,2.2,['Fanduel']
Minnesota Twins,3.3,4.8,3.7,5.3,3.4,4.75,4.95,5.2,5.0,4.9,5.2,3.8,3.8,4.7,5.2,4.75,3.8,5.4,5.25,4.9,3.5,4.87,5.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,e74a8b33d4e7ba0747470c7030f7820d,2023-06-08 11:20:00,Tampa Bay Rays,Minnesota Twins,0,Thu,AL,63.0,AL,65.0,D,STP01,Tampa Bay Rays,71.0,2023-06-08 11:20:00,10,0,0,Tampa Bay Rays,AL,AL,63.0,65.0,5.2,4.618333333333334,12.59473114399131,-100.0,2023-06-08,-200.0,202.0,284.0,2.21875,0.3125,550.0,-556.0,128.0,2.2,['Fanduel']
Boston Red Sox,2.9,3.0,3.1,2.8,2.9,3.05,2.85,3.45,2.9,2.9,3.0,3.1,3.1,2.88,3.3,3.1,3.0,2.95,2.3,2.81,3.42,2.88,3.0,3.1,2.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76ebbe0da30a4a39acadb3aad200b2f7,2023-06-08 16:50:00,Cleveland Guardians,Boston Red Sox,0,Thu,AL,63.0,AL,62.0,N,CLE08,Cleveland Guardians,40.0,2023-06-08 16:50:00,16,0,0,Cleveland Guardians,AL,AL,63.0,62.0,3.3,2.9811538461538456,10.6953941426913,-100.0,2023-06-08,-200.0,102.0,284.0,2.21875,0.3125,550.0,-556.0,128.0,2.2,['Fanduel']
Cleveland Guardians,3.05,3.1,3.0,3.25,3.25,2.38,2.45,2.53,2.53,2.9,3.15,2.55,3.2,3.35,3.2,3.35,3.35,3.35,3.35,3.1,3.6,3.0,2.65,2.6,1.0,2.5,2.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,b9870931799e39135d58f49e78c95b9a,2023-06-13 18:55:00,San Diego Padres,Cleveland Guardians,0,Tue,AL,66.0,NL,66.0,N,SAN02,San Diego Padres,15.0,2023-06-13 18:55:00,18,0,0,San Diego Padres,AL,NL,66.0,66.0,3.35,2.910357142857144,15.10614799361882,-100.0,2023-06-13,-200.0,2.0,284.0,2.21875,0.3125,550.0,-556.0,128.0,2.2,['Draftkings']
St. Louis Cardinals,5.3,5.25,5.0,5.2,2.38,4.75,4.5,5.5,2.25,2.5,3.6,5.25,6.1,6.1,6.0,6.1,7.0,6.1,6.1,5.0,5.0,5.3,5.1,2.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,a623ca989345f8f3f12c2e2f921bb065,2023-06-13 18:25:00,St. Louis Cardinals,San Francisco Giants,0,Tue,NL,68.0,NL,68.0,N,STL10,San Francisco Giants,98.0,2023-06-13 18:25:00,16,0,1,San Francisco Giants,NL,NL,68.0,68.0,6.1,4.950399999999999,23.22236586942472,-100.0,2023-06-13,-200.0,-98.0,284.0,2.21875,0.3125,550.0,-556.0,128.0,2.2,['Draftkings']
Baltimore Orioles,4.1,4.4,2.88,0.0,3.7,0.0,0.0,0.0,0.0,2.85,4.1,2.32,0.0,4.7,3.8,2.88,0.0,0.0,0.0,0.0,2.24,3.85,4.15,4.15,0.0,3.7,2.2,3.6,0.0,0.0,0.0,4.1,0.0,4.1,4.0,4.0,0.0,0.0,0.0,52345aab879193b4f6424dd6a5800cd9,2023-06-16 12:05:00,Chicago Cubs,Baltimore Orioles,0,Fri,AL,69.0,NL,70.0,D,CHI11,Chicago Cubs,45.0,2023-06-16 12:05:00,11,0,0,Chicago Cubs,AL,NL,69.0,70.0,4.7,3.6600000000000006,28.41530054644808,-100.0,2023-06-16,-200.0,-198.0,284.0,2.21875,0.3125,550.0,-556.0,128.0,2.2,['Draftkings']
Washington Nationals,3.45,3.65,3.55,0.0,3.1,0.0,0.0,0.0,0.0,3.1,3.55,3.17,0.0,3.75,3.6,3.05,0.0,0.0,0.0,0.0,0.0,3.4,3.15,3.5,0.0,3.4,3.03,3.3,0.0,0.0,0.0,3.45,0.0,3.45,3.3,3.45,0.0,0.0,0.0,271b80b6d938bfc34c36f5d7e33c82d8,2023-06-16 17:05:00,Washington Nationals,Miami Marlins,0,Fri,NL,70.0,NL,69.0,N,WAS11,Miami Marlins,60.0,2023-06-16 17:05:00,16,0,1,Miami Marlins,NL,NL,69.0,70.0,3.75,3.3880952380952376,10.68165846802532,-100.0,2023-06-16,-200.0,-298.0,284.0,2.21875,0.3125,550.0,-556.0,128.0,2.2,['Draftkings']
Chicago White Sox,6.1,7.0,6.0,6.1,6.0,6.75,6.0,5.55,6.5,5.25,6.5,4.76,4.08,6.5,6.25,6.5,6.0,5.8,5.4,6.4,6.5,5.5,1.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,991f02cd1cc125abb8e67292bc96f321,2023-06-17 15:35:00,Seattle Mariners,Chicago White Sox,0,Sat,AL,72.0,AL,69.0,D,SEA03,Chicago White Sox,145.0,2023-06-17 15:35:00,13,1,0,Seattle Mariners,AL,AL,72.0,69.0,6.5,5.790416666666666,12.254443405051449,550.0,2023-06-17,550.0,252.0,284.0,2.21875,0.3125,550.0,-556.0,128.0,2.2,['Draftkings']
Minnesota Twins,4.4,4.0,3.05,4.4,1.85,2.15,4.4,4.33,4.2,2.29,2.0,2.2,4.2,4.3,4.4,4.4,3.85,2.28,4.0,4.4,4.0,1.2,2.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,f898f386740856afd3bc0ae8cd953df7,2023-06-19 17:40:00,Minnesota Twins,Boston Red Sox,0,Mon,AL,73.0,AL,73.0,N,MIN04,Boston Red Sox,60.0,2023-06-19 17:40:00,16,0,1,Boston Red Sox,AL,AL,73.0,73.0,4.4,3.4566666666666674,27.29026036644163,-100.0,2023-06-19,130.0,152.0,284.0,2.21875,0.3125,550.0,-556.0,128.0,2.2,['Fanduel']
St. Louis Cardinals,3.65,4.05,4.3,0.0,4.1,0.0,0.0,0.0,0.0,4.2,3.65,4.25,0.0,4.3,3.7,3.8,0.0,0.0,0.0,0.0,0.0,3.45,3.9,3.85,0.0,3.7,3.59,3.6,0.0,0.0,0.0,3.65,0.0,3.65,3.5,3.6,1.67,0.0,0.0,0864f77f48db59a38aedbc0052178877,2023-06-19 14:00:00,Washington Nationals,St. Louis Cardinals,0,Mon,NL,73.0,NL,72.0,D,WAS11,St. Louis Cardinals,55.0,2023-06-19 14:00:00,13,1,0,Washington Nationals,NL,NL,73.0,72.0,4.3,3.7481818181818185,14.722289594955129,330.0,2023-06-19,130.0,482.0,284.0,2.21875,0.3125,550.0,-556.0,128.0,2.2,['Draftkings']
Washington Nationals,2.35,2.2,2.18,0.0,2.0,0.0,0.0,0.0,0.0,1.49,2.35,1.21,0.0,2.3,2.22,1.47,0.0,0.0,0.0,0.0,0.0,2.3,1.32,2.05,0.0,2.2,2.16,2.15,0.0,0.0,0.0,2.35,0.0,2.35,2.32,2.35,0.0,0.0,0.0,0864f77f48db59a38aedbc0052178877,2023-06-19 14:25:00,Washington Nationals,St. Louis Cardinals,0,Mon,NL,73.0,NL,72.0,D,WAS11,St. Louis Cardinals,80.0,2023-06-19 14:25:00,13,0,1,St. Louis Cardinals,NL,NL,72.0,73.0,2.3,2.077142857142857,10.72902338376892,-100.0,2023-06-19,130.0,382.0,284.0,2.21875,0.3125,550.0,-556.0,128.0,2.2,['Draftkings']
Washington Nationals,3.6,3.5,4.0,4.0,3.8,3.6,3.9,3.75,3.7,4.16,3.55,3.6,3.9,4.3,4.3,4.3,4.0,4.0,4.0,3.8,4.0,4.0,3.75,3.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4a8849c694f3b350680667562aec26eb,2023-06-20 16:30:00,Washington Nationals,St. Louis Cardinals,0,Tue,NL,74.0,NL,73.0,N,WAS11,St. Louis Cardinals,25.0,2023-06-20 16:30:00,16,0,1,St. Louis Cardinals,NL,NL,73.0,74.0,4.3,3.8984,10.301662220398129,-100.0,2023-06-20,-100.0,282.0,284.0,2.21875,0.3125,550.0,-556.0,128.0,2.2,"['Draftkings', 'Fanduel']"
